predict,label
1.5617293569469837e-10,0
0.9817419648170471,1
0.9999942779541016,1
5.304821115714731e-07,0
0.999396800994873,1
0.9998829364776611,1
3.2078240064237207e-10,0
2.0496268007264007e-06,0
1.8455413586249136e-10,0
0.9999529123306274,1
2.629671598697314e-06,0
1.068128030468074e-09,0
8.059306111363185e-09,0
0.9999637603759766,1
5.494142918394118e-10,0
0.9875243902206421,1
0.9999862909317017,1
3.2872895872060326e-07,0
1.1842328717648343e-07,0
0.9999265670776367,1
0.9999833106994629,1
0.9999558925628662,1
6.709250010317191e-05,0
6.620947123892051e-10,0
0.9999969005584717,1
7.261175483108673e-08,0
3.907061132957246e-11,0
0.40109869837760925,0
1.0142117146116902e-09,0
0.0007395803113467991,0
7.579249450273551e-10,0
0.9999537467956543,1
2.5493142175037065e-07,0
1.5672743813865964e-07,0
0.9996616840362549,1
0.9999676942825317,1
0.9999580383300781,1
0.020504198968410492,1
2.875532523205493e-08,0
2.0005134047096362e-06,0
2.2009133404665704e-10,0
2.5177666884701466e-07,0
0.9999891519546509,1
0.9999960660934448,1
7.861061931180302e-06,0
3.8762774323686244e-08,0
0.9998281002044678,1
1.1167734328410006e-06,0
0.9999866485595703,1
4.898308247902605e-08,0
0.9992541670799255,1
1.1478746273496654e-05,0
6.205801128089661e-06,0
2.867492980840325e-07,0
8.445878718621458e-11,0
1.4916465840286719e-09,0
0.0001514102186774835,0
0.9996352195739746,1
0.9999244213104248,1
0.999922513961792,1
1.858833442724972e-08,0
1.5617293569469837e-10,0
2.550583966254294e-09,0
0.9999867677688599,1
3.7426239032356534e-06,0
0.9999285936355591,1
0.9999889135360718,1
0.9947531223297119,1
9.101493958496576e-08,0
1.8805096260621212e-05,0
0.9999924898147583,1
0.00033196216099895537,0
9.789770274437615e-07,0
0.00017411795852240175,0
0.9736677408218384,1
0.9999973773956299,1
4.2674327005443047e-07,0
0.9999960660934448,1
0.9999966621398926,1
4.259702836861834e-05,0
0.9994418025016785,1
3.7719019019277766e-07,0
0.9999719858169556,1
0.992882251739502,1
0.9999139308929443,1
0.00023156274983193725,0
0.9999728202819824,1
6.637454674773835e-08,0
0.999961256980896,1
3.849133456412801e-09,0
7.465249751703595e-09,0
4.34003055715948e-09,0
0.00022753942175768316,0
0.9999933242797852,1
2.8208185540279374e-05,0
0.0007071986910887063,0
1.8812056079564599e-10,0
0.9999959468841553,1
4.270013960194774e-07,0
1.0195994946116116e-06,0
5.909698302275501e-06,0
7.816193829057738e-06,0
3.6182601803602665e-08,0
7.968985300976783e-06,0
2.044530305056469e-07,0
0.9999783039093018,1
2.3229094949783757e-06,0
1.5125474206456602e-08,0
1.8588618644344024e-08,0
3.0167455200569293e-09,0
1.2696710349757723e-08,0
1.8308517610421404e-05,0
3.8412146352584386e-08,0
0.9977375268936157,1
0.9999948740005493,1
2.0473609765758738e-05,0
0.9999746084213257,1
0.9984204769134521,1
2.4428940378129482e-05,0
0.9998805522918701,1
0.9999960660934448,1
0.9965974688529968,1
1.10057943661368e-11,0
0.9999958276748657,1
0.0004780085291713476,0
2.746038774148474e-07,0
4.724313384940615e-09,0
6.001445399306249e-06,0
3.661669688881375e-05,0
0.001218011137098074,0
1.3525914255296811e-06,0
1.6604343500148389e-06,0
3.389191647329426e-07,0
1.2440445118500065e-07,0
1.1950831321883015e-05,0
0.99946528673172,1
1.0138249129099108e-09,0
3.4250190310558537e-06,0
1.1067282201793205e-07,0
2.386702746548508e-08,0
1.4917090140897926e-07,0
8.398149731192461e-08,0
2.766332762860202e-08,0
4.385037755127996e-06,0
0.9961798191070557,1
0.9998278617858887,1
0.9986683130264282,1
1.1237012431664084e-09,0
1.2237431974426727e-06,0
0.9999725818634033,1
8.322928124471218e-07,0
6.993004092459287e-11,0
5.965966387577737e-09,0
0.9999947547912598,1
1.6382961653960137e-10,0
7.04268032780675e-10,0
0.00014276620640885085,0
9.882345693768002e-06,0
2.9645802479549843e-10,0
1.3446287994156592e-05,0
4.6358801242263326e-09,0
0.9999896287918091,1
5.986452151773847e-07,0
0.9999938011169434,1
2.5248387824916563e-09,0
0.9999985694885254,1
4.892432237113553e-09,0
9.498707186139654e-06,0
1.7027373644395993e-07,0
1.7630821247394124e-09,0
1.0416395745949103e-08,0
0.9999592304229736,1
8.414050789440353e-09,0
6.438457944568654e-08,0
0.9999954700469971,1
0.9998914003372192,1
4.693433311331319e-06,0
2.846636038000838e-09,0
4.0096256270771846e-05,0
0.9999876022338867,1
8.383326033367666e-09,0
7.220950504205348e-10,0
2.983863600647396e-09,0
2.129367082659428e-08,0
1.3735886739141279e-07,0
0.9999973773956299,1
0.002033727942034602,0
2.66669462689606e-06,0
0.9999971389770508,1
9.366896591700424e-09,0
0.0072247800417244434,0
0.9999949932098389,1
2.886005567859229e-08,0
7.742066543414694e-08,0
0.9998942613601685,1
4.8915546358330175e-05,0
1.536147465230897e-06,0
0.999809205532074,1
3.5513472718129435e-10,0
4.237902828663209e-08,0
1.1862787419048004e-09,0
2.732375714575852e-10,0
3.043180996087358e-08,0
9.562962759446236e-07,0
1.4745857697562315e-05,0
0.999893307685852,1
0.9760763645172119,1
4.010338216176024e-06,0
6.895389814687292e-11,0
1.0214914709649747e-06,0
8.803921502931189e-08,0
6.729413826178643e-08,0
1.374587270674965e-07,0
7.35289745756873e-11,0
0.9999934434890747,1
1.9584094762548077e-11,0
0.9998958110809326,1
4.0623690438224e-06,0
4.682234248321038e-06,0
3.5770408857160874e-08,0
0.9999964237213135,1
7.0303249231074005e-06,1
1.4187909735952076e-09,0
0.9817816019058228,1
4.1477373997622635e-06,0
9.010530494478475e-13,0
5.313403335094335e-07,0
4.9324810902362515e-08,0
1.6420698134567147e-09,0
8.52921289151709e-08,0
1.5233689509841497e-07,0
0.9998633861541748,1
0.9999109506607056,1
0.0002139397693099454,0
0.06263120472431183,0
4.148535737158454e-09,0
1.8613255381438876e-10,0
2.630962470107079e-08,0
5.4993717912843465e-11,0
7.741923074844337e-11,0
9.933628364322544e-10,0
1.783515983788675e-07,0
6.055511221347842e-07,0
4.259406694018253e-07,0
0.0007036172901280224,0
0.9953837990760803,1
3.9246297878214875e-10,0
3.116095967925503e-06,0
4.4221368789010285e-09,0
4.539359451882774e-06,0
2.3603314858178237e-09,0
2.8436048182811646e-07,0
2.5478113457211293e-05,0
0.9999977350234985,1
5.484387202159269e-06,0
1.1670477917391509e-09,0
3.731551179164683e-11,0
0.999995231628418,1
0.00018561736214905977,0
5.737197739108524e-08,0
0.9997636675834656,1
0.9999978542327881,1
5.970687561784871e-05,0
2.930115385879617e-07,0
5.988005113977124e-07,0
0.03451361507177353,0
8.957354857841437e-10,0
5.679530090674234e-07,0
2.634792224398552e-07,0
6.594244705837582e-09,0
8.724997613285268e-09,0
3.117132246766019e-11,0
2.8503890914244323e-10,0
2.490041026703693e-07,0
9.606462153533002e-11,0
0.00014062995614949614,0
0.9999973773956299,1
4.655034615552722e-07,0
5.290089575282764e-07,0
3.331087555125123e-06,0
0.9999707937240601,1
0.9991336464881897,1
3.5220724114992663e-09,0
2.601810138003202e-06,0
4.9127823587014063e-08,0
6.066586502129212e-05,0
2.4306125112616428e-08,0
1.697350489848759e-05,0
9.937081379973733e-09,0
4.850480905815857e-09,0
5.331520815110569e-13,0
0.0005568874184973538,0
0.9999955892562866,1
1.1125612786599959e-07,0
7.099447975633666e-05,0
0.9996044039726257,1
7.78829871705966e-06,0
1.131028170425763e-11,0
2.543393691212259e-07,0
1.0035823727605475e-08,0
0.9999953508377075,1
2.9036270916549256e-06,0
5.527775556402048e-06,0
7.0871659652027574e-09,0
0.9999969005584717,1
5.04986996663348e-10,0
0.9997686743736267,1
0.999991774559021,1
3.849271179579006e-10,0
1.0608199119133133e-07,0
1.1075661277004656e-08,0
0.9996657371520996,1
0.9999452829360962,1
0.999933123588562,1
0.9995102882385254,1
0.059919122606515884,0
1.4055258361622691e-06,0
1.2308735222177347e-06,0
2.663393934199121e-05,0
8.578219912180884e-09,0
1.182690539280884e-06,0
0.9999771118164062,1
0.9999924898147583,1
0.9999938011169434,1
2.1515864090382308e-10,0
1.4672055570486009e-08,0
0.997947633266449,1
7.553805358995191e-10,0
0.9907557368278503,1
0.9999686479568481,1
6.713165930705145e-06,0
2.421136923658196e-05,0
5.593493597189081e-07,0
1.5376937881228514e-05,0
3.484236188455725e-08,0
5.545128942685551e-07,0
3.5311185797581857e-07,0
0.0005830684094689786,0
0.9999963045120239,1
3.909480295050116e-09,0
8.812952589920542e-10,0
5.08135364896134e-08,0
4.0963368519442156e-07,0
0.9999079704284668,1
1.822416777486069e-07,0
0.00011825103138107806,0
0.9999970197677612,1
1.4254621788500899e-11,0
0.0002812062739394605,0
0.9994996786117554,1
0.9997711777687073,1
4.908906614531361e-11,0
0.9996039271354675,1
2.4084474858909743e-08,0
0.9999957084655762,1
8.617419371148571e-05,0
1.2282141597097507e-06,0
1.5587543202855159e-06,0
0.9998326301574707,1
8.854375010969306e-08,0
4.4856300007722893e-08,0
0.9999977350234985,1
9.871470683719963e-05,0
0.9999955892562866,1
2.5293647922808304e-06,0
1.2976723695601322e-08,0
6.363404736475786e-07,0
1.418861188540177e-07,0
8.621042979939375e-06,0
3.3015781809808686e-05,0
6.435594723797067e-09,0
0.09441489726305008,0
3.3827443530753953e-06,0
0.999997615814209,1
0.9999802112579346,1
7.000655750744045e-05,0
4.13847601521411e-06,0
4.854463213632698e-07,0
0.999750554561615,1
2.2456720216723625e-07,0
0.9999949932098389,1
0.9999511241912842,1
0.9999955892562866,1
5.1725623961829115e-06,0
0.0004665300075430423,0
0.0030678091570734978,0
0.0007741653826087713,0
0.9999954700469971,1
9.242268788511865e-06,0
3.952451166355786e-08,0
8.007861538317229e-07,0
0.9986526966094971,1
3.594955583219317e-11,0
7.676114182686433e-05,0
2.549530790929566e-07,0
0.9999570846557617,1
0.9999828338623047,1
0.9997195601463318,1
6.916191508388181e-10,0
0.9994955062866211,1
2.1711125341994375e-08,0
0.9999809265136719,1
9.870900612440892e-07,0
3.5636711359643414e-09,0
7.145330016555818e-08,0
2.9373336474236567e-07,0
2.7952602010827832e-08,0
6.15407625446096e-05,0
1.8270296777700423e-06,0
0.9990577101707458,1
1.1065197895732126e-06,0
3.7715997791565314e-07,0
7.823544478924305e-09,0
0.9999805688858032,1
1.1113592108813464e-06,0
2.0426359981229325e-07,0
5.0876824388979e-05,0
1.4028235000296263e-06,0
9.081574717129115e-06,0
0.9990776777267456,1
0.9998735189437866,1
1.3325357883786637e-07,0
8.789635130845852e-10,0
8.34887305245502e-06,0
8.126913031425431e-10,0
8.285705916932784e-07,0
5.717179192288313e-07,0
6.469422805821523e-05,0
7.449384611390997e-07,0
0.013843401335179806,0
7.3457839810942005e-09,0
1.2902252819912974e-05,0
3.566339273675112e-06,0
4.124025849705504e-07,0
8.891232937457971e-06,0
0.0005008612060919404,0
2.778007690551476e-08,0
4.668723363465688e-08,0
2.7263084234618873e-08,0
2.4586446656371663e-08,0
7.765925402747342e-11,0
0.9999483823776245,1
5.3706038727341365e-08,0
4.508714482653886e-06,0
2.871877313737059e-07,0
1.7074268043870688e-06,0
1.193277853417385e-06,0
0.9999972581863403,1
0.02002800442278385,0
0.9998793601989746,1
2.188378545042724e-08,0
1.6060464957945442e-08,0
0.999995231628418,1
0.9999480247497559,1
4.1353662716403505e-09,0
2.442219226850284e-07,0
5.475715806824155e-05,0
7.109400758054107e-05,0
0.9999890327453613,1
0.9997491240501404,1
3.085499997723673e-07,0
3.475418850484857e-07,0
1.7213418459505192e-06,0
1.2701274754167713e-10,0
3.361564267834183e-06,0
6.33821599649309e-08,0
0.9997592568397522,1
2.652442958606116e-07,0
4.2460790439236007e-10,0
1.7263417248614132e-05,0
3.8722169847460464e-05,0
4.370325768832117e-06,0
4.105245210439534e-08,0
1.1870046612294516e-10,0
0.9999943971633911,1
5.3593652410199866e-05,0
0.9998047947883606,1
1.324320791917799e-10,0
6.335160868120582e-11,0
0.9999104738235474,1
0.9999467134475708,1
0.9999932050704956,1
6.089517228247132e-07,0
6.1595177743012375e-12,0
2.669492682461083e-10,0
7.569195531687001e-06,0
0.9998906850814819,1
5.0489312286572385e-08,0
0.0038423596415668726,1
1.2203339450067574e-09,0
0.0024998649023473263,0
2.8902533813379705e-05,0
6.732823187860504e-10,0
0.9999971389770508,1
0.9999923706054688,1
0.22957146167755127,1
3.2397365345993023e-10,0
6.556435255333781e-05,0
2.58534832431323e-10,0
0.001485879416577518,0
0.999967098236084,1
2.383794495131042e-09,0
0.9664081335067749,1
6.379453054705664e-08,0
7.672842002648395e-06,0
2.5835972337517887e-05,0
0.00023320855689235032,0
2.0728714389406377e-06,0
0.9999665021896362,1
8.40763689780033e-08,0
0.7866923809051514,1
0.00033330038422718644,0
6.767933882656507e-06,0
2.6265853492191127e-08,0
0.9999958276748657,1
4.4081912164983805e-06,0
0.0014380504144355655,0
3.6768785793839243e-09,0
0.9998989105224609,1
7.514530443586409e-05,0
5.21829051081113e-08,0
1.3042529722895324e-08,0
4.214886661912942e-09,0
5.67949742791285e-10,0
0.9989656209945679,1
2.452624812576687e-06,0
3.9663845541326737e-08,0
5.526161217517256e-08,0
4.9842037697089836e-05,0
5.510693767973862e-07,0
1.9361573677656452e-08,0
1.4967951074140728e-06,0
2.5293647922808304e-06,0
1.0519600301961418e-08,0
2.9420681002534366e-08,0
3.472229448409081e-11,0
2.0517088028526587e-09,0
3.946206561522558e-06,0
3.5597466307990544e-08,0
9.244327259239071e-08,0
1.9163912838848773e-06,0
4.647458808904048e-06,0
3.104224219896423e-07,0
2.7612253461484215e-07,0
0.9998939037322998,1
3.260096193002937e-08,0
0.9983221888542175,1
6.668960050859596e-09,0
5.545541248430652e-10,0
1.4129755072644912e-06,0
1.4309779139409784e-08,0
0.9999697208404541,1
0.9998791217803955,1
1.478676381339028e-08,0
0.9999969005584717,1
6.984489004935313e-07,0
0.00012532425171229988,0
0.9999978542327881,1
2.1901310276462027e-07,0
4.983423096405204e-08,0
0.9999963045120239,1
0.9934378266334534,1
4.018238186631606e-09,0
0.9998598098754883,1
4.918421780963911e-10,0
1.0019528318139237e-08,0
9.897920261181525e-10,0
2.114353947035852e-06,0
9.228991459941938e-10,0
6.202629077023403e-09,0
0.9639425873756409,1
8.441762474831194e-06,0
1.4780863200059002e-09,0
0.9963990449905396,1
0.9937551021575928,1
7.064364763209596e-05,0
3.9523645467554047e-10,0
6.921077488897254e-09,0
1.9502600423493277e-08,0
1.2326157872166732e-08,0
0.9999761581420898,1
1.1009999162370221e-10,0
0.9999836683273315,1
4.186938795669448e-09,0
9.624527563811824e-11,0
0.9999961853027344,1
2.5168279194076604e-07,0
0.9999212026596069,1
0.9999963045120239,1
0.99977046251297,1
6.592597492272034e-05,0
1.004433670459548e-05,0
5.7428704167250544e-05,0
2.723533611970197e-07,0
2.7729940739462666e-12,0
5.347732781046943e-07,0
0.9997987151145935,1
7.614835340064019e-05,0
0.00033056436222977936,0
3.0050122745706176e-07,0
1.2175679131587458e-08,0
0.9986502528190613,1
7.665787116195588e-09,0
4.128636646782979e-06,0
0.0004396019212435931,0
9.450577209690891e-09,0
5.093031063552189e-07,0
0.9999316930770874,1
1.6696952798156417e-07,0
0.9999295473098755,1
0.9999961853027344,1
0.9999902248382568,1
3.6920425827702275e-07,0
7.729451567684009e-08,0
6.705000998863397e-10,0
7.586467108922079e-05,0
0.9908952713012695,1
6.255090170270705e-07,0
6.088959891847878e-10,0
0.999996542930603,1
0.999969482421875,1
0.9999935626983643,1
2.74675726608109e-09,0
0.9787095785140991,1
0.995625376701355,1
0.9999967813491821,1
0.00011125486344099045,0
4.956916821452495e-12,0
0.9994687438011169,1
5.4373300372390077e-05,0
1.2291839368572255e-07,0
1.651092588872416e-06,0
0.0011826002737507224,1
0.0002023741544689983,0
0.3351983428001404,1
4.9830632633529603e-05,0
0.00012546833022497594,0
0.00021255675528664142,0
0.999997615814209,1
0.9979256391525269,1
1.28074652820942e-05,0
9.503373803454451e-06,0
1.3925840732301187e-12,0
0.9999767541885376,1
8.759256502344215e-07,0
0.93893963098526,1
8.026725595300377e-08,0
2.216817165390239e-06,0
0.5380864143371582,1
0.9998337030410767,1
1.6649329381834832e-07,0
2.1557745640166104e-05,0
2.3051579773891717e-06,0
0.9999046325683594,1
5.757191843258624e-07,0
2.402551579905321e-08,0
0.9999953508377075,1
2.2550764811057888e-07,0
2.1504558844753774e-06,0
6.654889875790104e-05,0
4.971965609001927e-05,0
0.999991774559021,1
2.3569538825540803e-05,0
5.316850248959781e-08,0
5.61189654035843e-06,0
0.0002059647667920217,0
0.9160224199295044,1
8.57993472891394e-06,0
1.155901971361395e-10,0
4.1651924220786896e-07,0
2.031221545129025e-11,0
0.9994520545005798,1
2.042541609625914e-06,0
1.508999369903563e-09,0
0.998816967010498,1
2.7275339107291074e-06,0
5.065399091108702e-05,0
3.8117384248970154e-11,0
3.5015975299756974e-05,0
9.339306416222826e-06,0
1.4700817700941116e-06,0
0.9998137354850769,1
0.9518924951553345,1
0.9998401403427124,1
0.0007526600384153426,0
0.9999938011169434,1
1.1348578254910535e-06,0
9.938854054780677e-05,1
1.5504605471505783e-05,0
0.9999809265136719,1
0.9988576173782349,1
3.602376818889752e-05,0
1.1825129764275744e-09,0
0.00013014383148401976,0
0.9999923706054688,1
0.999819815158844,1
1.805561389289778e-08,0
3.1072665274134437e-11,0
1.7751698777601632e-08,0
3.512851981213316e-05,0
1.5558076427168999e-07,0
3.1341993889100195e-08,0
1.2600683476193808e-05,0
7.5482407737581525e-06,0
1.657344364502933e-05,0
0.9999638795852661,1
0.9998605251312256,1
0.9998736381530762,1
2.6213988757461948e-09,0
0.9553361535072327,1
0.999607503414154,1
1.4092059927861555e-06,0
8.194299994102039e-07,0
0.0006270595476962626,0
6.114659889533414e-09,0
0.004496992100030184,0
6.607061564523065e-09,0
5.908070477289584e-08,0
0.9998979568481445,1
0.9999985694885254,1
0.9998534917831421,1
0.9999809265136719,1
3.4789302105764364e-08,0
4.238740132223029e-07,0
0.999594509601593,1
0.9999961853027344,1
4.157457311748658e-08,0
1.7032050411962957e-13,0
0.9999955892562866,1
0.9998688697814941,1
0.9999960660934448,1
3.7553554648184218e-06,0
3.349943655805987e-09,0
1.1856080353589427e-11,0
8.217462266202347e-09,0
4.136218034744843e-09,0
1.5866263538555359e-06,0
0.9987930059432983,1
7.637143426109105e-06,0
1.4580170955014182e-06,0
2.4121088459949647e-10,0
2.2551119400304742e-05,0
0.9999978542327881,1
0.9999963045120239,1
0.9999974966049194,1
0.9999904632568359,1
0.001052251667715609,0
1.3412005728241638e-06,0
